Unnamed: 0,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_url,incident_dateonly_extinguished,incident_dateonly_created,geometry,index,Air max,Bulb wet,County,Date,ETo,Evap,Precip,RH max,Soil max,Solar,Wind dir,Wx,dry,Air min,Soil min,RH min,obs,speed,type
1233,Yuba,70,-121.56363,39.15641,https://www.fire.ca.gov/incidents/2019/6/8/levee-fire/,2019-06-17,2019-06-08,POINT (-121.56363 39.15641),2349,86.5,,Yuba,2019-06-08,,,0.025,,72.0,648.0,,,,57.5,68.0,,,,
1234,Yolo,2512,-122.23922,38.88978,https://www.fire.ca.gov/incidents/2019/6/8/sand-fire/,2019-06-17,2019-06-08,POINT (-122.23922 38.88978),2349,84.75,,Yolo,2019-06-08,0.36,0.4,0.0,39.333333333333336,79.2,748.6666666666665,0.0,,,62.125,71.6,21.0,,0.0,
1235,Napa,50,-122.47282,38.63047,https://www.fire.ca.gov/incidents/2019/6/8/ink-fire/,2019-06-17,2019-06-08,POINT (-122.47282 38.63047),2349,86.0,,Napa,2019-06-08,0.29,,0.0025,92.0,64.0,643.0,0.0,,,48.25,60.0,31.0,,0.0,
1236,Sutter,1350,-121.85906,39.28926,https://www.fire.ca.gov/incidents/2019/6/8/west-butte-fire/,2019-06-17,2019-06-08,POINT (-121.85906 39.28926),2349,85.0,,Sutter,2019-06-08,0.36,,0.0,47.0,74.0,731.0,,,,58.0,70.0,26.0,,0.0,
1237,San Luis Obispo,1764,-120.41128,35.66318,https://www.fire.ca.gov/incidents/2019/6/12/mcmillan-fire/,2019-06-24,2019-06-12,POINT (-120.41128 35.66318),2353,79.0,,San Luis Obispo,2019-06-12,0.215,,0.008571428571428572,95.25,70.0,622.0,0.0,,,54.28571428571429,68.5,57.5,,0.0,
1238,Santa Clara,210,-121.70768,37.21638,https://www.fire.ca.gov/incidents/2019/6/9/malech-fire/,2019-06-11,2019-06-09,POINT (-121.70768 37.21638),2350,91.66666666666669,,Santa Clara,2019-06-09,0.28,,0.0033333333333333327,74.0,68.0,678.0,0.0,,,52.0,63.0,18.0,,0.0,
1239,Santa Clara,35,-121.84082,37.44422,https://www.fire.ca.gov/incidents/2019/6/10/calaveras-fire/,2019-06-17,2019-06-10,POINT (-121.84082 37.44422),2351,95.33333333333331,,Santa Clara,2019-06-10,0.3,,0.0,72.0,70.0,709.0,0.0,,,59.0,65.0,14.0,,0.0,
1240,Monterey,43,-120.88241,35.97059,https://www.fire.ca.gov/incidents/2019/6/12/ardo-fire/,2019-06-17,2019-06-12,POINT (-120.88241 35.97059),2353,71.81818181818181,,Monterey,2019-06-12,0.212,,0.005454545454545454,94.66666666666669,69.125,534.5,0.0,,,53.81818181818182,67.375,71.83333333333333,,0.0,
1241,Tulare,47,-118.94106,35.89593,https://www.fire.ca.gov/incidents/2019/6/10/springs-fire/,2019-06-11,2019-06-10,POINT (-118.94106 35.89593),2351,98.33333333333331,,Tulare,2019-06-10,0.28,,0.0,75.25,82.66666666666667,677.3333333333334,0.0,,,61.2,75.0,16.0,,0.0,
1242,San Luis Obispo,120,-120.11738,35.57376,https://www.fire.ca.gov/incidents/2019/6/10/bitter-fire/,2019-06-11,2019-06-10,POINT (-120.11738 35.57376),2351,88.14285714285714,,San Luis Obispo,2019-06-10,0.2425,,0.014285714285714287,91.0,69.5,684.25,0.0,,,56.14285714285714,67.25,15.0,,0.0,
1243,San Diego,15,-116.97772,33.30267,https://www.fire.ca.gov/incidents/2019/6/10/pauma-fire/,2019-06-24,2019-06-10,POINT (-116.97772 33.30267),2351,77.71428571428571,,San Diego,2019-06-10,0.2233333333333333,,0.0,77.66666666666667,77.0,631.4,0.0,,,58.85714285714285,69.83333333333333,46.33333333333334,,0.0,
1244,Butte,17,-121.73659,39.76242,https://www.fire.ca.gov/incidents/2019/6/15/32-fire/,2019-06-24,2019-06-15,POINT (-121.73659 39.76242),2356,85.0,,Butte,2019-06-15,0.22,0.39,0.0,97.0,79.0,668.0,0.0,,,59.0,76.0,58.0,,0.0,
1245,Siskiyou,17,-122.35962,41.64895,https://www.fire.ca.gov/incidents/2019/6/14/rocky-fire/,2019-06-17,2019-06-14,POINT (-122.35962 41.64895),2355,80.8,,Siskiyou,2019-06-14,0.26,,0.02,85.0,70.0,737.0,0.0,,,44.6,66.0,21.0,,0.0,
1246,Siskiyou,10,-122.40157,41.94622,https://www.fire.ca.gov/incidents/2019/6/16/irongate-fire/,2019-06-21,2019-06-16,POINT (-122.40157 41.94622),2357,78.6,,Siskiyou,2019-06-16,0.28,,0.004,93.0,70.0,746.0,0.0,,,43.0,67.0,26.0,,0.0,
1247,San Diego,120,-117.29665,33.396840000000005,https://www.fire.ca.gov/incidents/2019/6/20/weisgarber-fire/,2019-06-21,2019-06-20,POINT (-117.29665 33.39684),2361,75.42857142857143,,San Diego,2019-06-20,0.155,,0.0014285714285714286,86.33333333333331,75.16666666666667,531.6,0.0,,,62.57142857142857,71.0,60.83333333333334,,0.0,
1248,Siskiyou,207,-121.85906,39.28926,https://www.fire.ca.gov/incidents/2019/6/17/lumgrey-fire/,2019-06-24,2019-06-17,POINT (-121.85906 39.28926),2358,79.2,,Siskiyou,2019-06-17,0.28,,0.008,85.0,70.0,738.0,0.0,,,42.6,68.0,30.0,,0.0,
1249,Riverside,525,-117.103765,33.919507,https://www.fire.ca.gov/incidents/2019/6/21/jerry-fire/,2019-06-24,2019-06-21,POINT (-117.103765 33.919507),2362,88.61538461538461,,Riverside,2019-06-21,0.25166666666666665,,0.0018181818181818184,76.42857142857143,77.44444444444444,684.2222222222222,0.0,,,65.84615384615384,74.66666666666667,36.142857142857146,,0.0,
1250,Alameda,30,-121.57382,37.75427,https://www.fire.ca.gov/incidents/2019/6/21/mountain-fire/,2019-06-24,2019-06-21,POINT (-121.57382 37.75427),2362,79.5,,Alameda,2019-06-21,0.24,,0.005,90.5,74.5,711.5,0.0,,,53.75,71.5,36.5,,0.0,
1251,Tehama,46,-122.48277,39.97083,https://www.fire.ca.gov/incidents/2019/6/22/paskenta-fire/,2019-06-24,2019-06-22,POINT (-122.48277 39.97083),2363,87.33333333333331,,Tehama,2019-06-22,0.35,,0.0,64.0,72.0,756.0,,,,55.66666666666666,69.0,22.0,,,
1252,Yuba,80,-121.32399,39.24678,https://www.fire.ca.gov/incidents/2019/6/24/scott-fire/,2019-06-24,2019-06-24,POINT (-121.32399 39.24678),2365,90.5,,Yuba,2019-06-24,,,0.0,,76.0,675.0,,,,60.0,71.0,,,,
1253,Stanislaus,2422,-121.28312,37.46577,https://www.fire.ca.gov/incidents/2019/6/26/rock-fire/,2019-06-27,2019-06-26,POINT (-121.28312 37.46577),2367,85.0,,Stanislaus,2019-06-26,0.28500000000000003,,0.0,82.0,71.0,713.3333333333335,0.0,,,53.8,69.66666666666667,41.0,,0.0,
1254,Monterey,2546,-120.94771,36.28426,https://www.fire.ca.gov/incidents/2019/6/26/lonoak-fire/,2019-06-26,2019-06-26,POINT (-120.94771 36.28426),2367,72.0909090909091,,Monterey,2019-06-26,0.224,,0.0,93.42857142857143,69.0,673.375,0.0,,,51.72727272727273,66.875,66.0,,0.0,
1255,Shasta,90,-122.66779,40.41404,https://www.fire.ca.gov/incidents/2019/6/26/trinity-fire/,2019-06-26,2019-06-26,POINT (-122.66779 40.41404),2367,80.0,,Shasta,2019-06-26,0.22,0.26,0.08399999999999999,90.0,71.5,665.0,0.0,,,47.6,69.0,31.5,,0.0,
1256,Santa Clara,17,-121.534827,37.494136,https://www.fire.ca.gov/incidents/2019/6/26/mines-fire/,2019-06-27,2019-06-26,POINT (-121.534827 37.494136),2367,77.66666666666667,,Santa Clara,2019-06-26,,,0.0,,,751.0,,,,51.66666666666666,,,,,
1257,Placer,148,-121.39419,38.73817,https://www.fire.ca.gov/incidents/2019/6/26/dyer-fire/,2019-06-27,2019-06-26,POINT (-121.39419 38.73817),2367,85.66666666666667,,Placer,2019-06-26,0.26,,0.0033333333333333327,70.0,83.0,742.0,0.0,,,59.0,81.0,31.0,,0.0,
1258,Riverside,20,-117.15738,33.80493,https://www.fire.ca.gov/incidents/2019/6/27/nuevo-fire/,2019-06-27,2019-06-27,POINT (-117.15738 33.80493),2368,97.07692307692308,,Riverside,2019-06-27,0.2733333333333334,,0.0018181818181818184,76.0,77.0,699.2222222222223,0.0,,,64.38461538461539,73.66666666666667,26.57142857142857,,0.0,
1259,Nevada,2,-121.00055556,39.40972222,https://www.fire.ca.gov/incidents/2019/6/28/long-fire/,2019-06-28,2019-06-28,POINT (-121.00055556 39.40972222),2369,82.0,,Nevada,2019-06-28,,,0.01,,,,,,,54.0,,,,,
1260,San Diego,28,-116.91416667,32.62305556,https://www.fire.ca.gov/incidents/2019/6/29/otay-fire/,2019-06-30,2019-06-29,POINT (-116.91416667 32.62305556),2370,82.14285714285714,,San Diego,2019-06-29,0.1225,,0.0,95.25,73.5,422.6,0.0,,,61.14285714285714,70.75,61.25,,0.0,
1261,Riverside,214,-116.980528,33.911,https://www.fire.ca.gov/incidents/2019/6/29/wolf-fire/,2019-06-30,2019-06-29,POINT (-116.980528 33.911),2370,98.0,,Riverside,2019-06-29,0.2575,,0.0,58.4,77.125,551.8888888888888,0.0,,,66.53846153846153,75.0,11.8,,0.0,
1262,Merced,210,-120.242411,37.312877,https://www.fire.ca.gov/incidents/2019/6/29/merced-fire/,2019-07-02,2019-06-29,POINT (-120.242411 37.312877),2370,90.0,,Merced,2019-06-29,0.27,,0.0,88.0,77.0,710.0,0.0,,,47.66666666666666,72.33333333333333,24.0,,0.0,
1263,Butte,12,-121.23431,39.32889,https://www.fire.ca.gov/incidents/2019/6/29/mayberry-fire/,2019-06-29,2019-06-29,POINT (-121.23431 39.32889),2370,86.0,,Butte,2019-06-29,0.25,0.35,0.0,98.0,75.0,749.0,0.0,,,53.0,70.0,30.0,,0.0,
1264,Santa Clara,74,-121.694968,37.18904000000001,https://www.fire.ca.gov/incidents/2019/7/2/coyote-fire/,2019-07-02,2019-07-02,POINT (-121.694968 37.18904000000001),2373,82.66666666666667,,Santa Clara,2019-07-02,,,0.006666666666666667,,,733.0,,,,53.66666666666666,,,,,
1265,San Joaquin,283,-121.538382,37.63206,https://www.fire.ca.gov/incidents/2019/7/3/hollow-fire/,2019-07-05,2019-07-03,POINT (-121.538382 37.63206),2374,89.66666666666669,,San Joaquin,2019-07-03,0.255,,0.0,79.0,68.0,679.5,0.0,,,57.0,66.0,35.0,,0.0,
1266,Alameda,25,-121.3697,37.469,https://www.fire.ca.gov/incidents/2019/7/5/bikeway-fire/,2019-07-05,2019-07-05,POINT (-121.3697 37.469),2376,84.25,,Alameda,2019-07-05,0.24,,0.0025,93.5,73.5,696.5,0.0,,,54.5,70.0,37.0,,0.0,
1267,Contra Costa,24,-122.16201,37.99837,https://www.fire.ca.gov/incidents/2019/7/5/fellow-fire/,2019-07-05,2019-07-05,POINT (-122.16201 37.99837),2376,85.6,,Contra Costa,2019-07-05,0.26,,0.0,93.66666666666669,74.33333333333333,726.0,0.0,,,56.2,67.66666666666667,33.333333333333336,,0.0,
1268,Shasta,30,-122.767256,40.41741,https://www.fire.ca.gov/incidents/2019/7/5/ranch-fire/,2019-07-06,2019-07-05,POINT (-122.767256 40.41741),2376,88.6,,Shasta,2019-07-05,0.27,0.27,0.0,88.5,72.5,730.5,0.0,,,54.4,70.5,25.0,,0.0,
1269,Lassen,263,-120.392768,40.679318,https://www.fire.ca.gov/incidents/2019/7/5/snowstorm-fire/,2019-07-06,2019-07-05,POINT (-120.392768 40.679318),2376,89.0,,Lassen,2019-07-05,0.28,,0.0,67.0,77.0,756.0,0.0,,,48.0,66.0,18.0,,0.0,
1272,San Luis Obispo,974,-120.26916667,35.63111111,https://www.fire.ca.gov/incidents/2019/7/8/gillis-fire/,2019-07-09,2019-07-08,POINT (-120.26916667 35.63111111),2379,71.28571428571429,,San Luis Obispo,2019-07-08,0.1825,,0.011428571428571429,92.75,69.25,586.0,0.0,,,54.0,67.5,59.75,,0.0,
1273,Monterey,190,-120.8092,35.95191,https://www.fire.ca.gov/incidents/2019/7/9/sargent-fire/,2019-07-10,2019-07-09,POINT (-120.8092 35.95191),2380,74.54545454545455,,Monterey,2019-07-09,,,0.0,,72.25,576.0,,,,52.36363636363637,68.5,,,,
1274,Riverside,20,-116.953889,33.69055556,https://www.fire.ca.gov/incidents/2019/7/11/gibbel-fire/,2019-07-11,2019-07-11,POINT (-116.953889 33.69055556),2382,102.23076923076924,,Riverside,2019-07-11,0.2885714285714286,,0.0,65.5,80.0,666.4444444444445,0.0,,,68.30769230769229,76.44444444444444,20.25,,0.0,
1275,San Diego,100,-116.7525,32.566389,https://www.fire.ca.gov/incidents/2019/7/12/border-fire/,2019-07-15,2019-07-12,POINT (-116.7525 32.566389),2383,83.42857142857143,,San Diego,2019-07-12,0.22,,0.0,86.6,78.0,633.4,0.0,,,62.0,72.83333333333333,58.4,,0.0,
1276,Riverside,80,-116.07896,33.569379999999995,https://www.fire.ca.gov/incidents/2019/7/12/lincoln-fire/,2019-07-17,2019-07-12,POINT (-116.07896 33.56938),2383,105.30769230769229,,Riverside,2019-07-12,0.28500000000000003,,0.0,66.28571428571429,81.8888888888889,662.7777777777778,0.0,,,72.46153846153847,78.22222222222223,19.428571428571427,,0.0,
1277,Alameda,22,-121.586846,37.093243,https://www.fire.ca.gov/incidents/2019/7/12/mid-fire/,2019-07-12,2019-07-12,POINT (-121.586846 37.093243),2383,84.25,,Alameda,2019-07-12,0.24,,0.005,92.0,74.0,722.5,0.0,,,56.25,71.0,44.5,,0.0,
1279,Riverside,96,-117.1228851,33.812837200000004,https://www.fire.ca.gov/incidents/2019/7/13/orange-fire/,2019-07-13,2019-07-13,POINT (-117.1228851 33.8128372),2384,102.84615384615385,,Riverside,2019-07-13,0.2828571428571429,,0.0,68.625,81.77777777777777,642.6666666666666,0.0,,,73.30769230769229,78.44444444444444,25.75,,0.0,
1281,Lassen,193,-120.158273,40.072739,https://www.fire.ca.gov/incidents/2019/7/14/doyle-fire/,2019-07-16,2019-07-14,POINT (-120.158273 40.072739),2385,90.0,,Lassen,2019-07-14,0.31,,0.0,73.0,78.0,719.0,0.0,,,51.0,69.0,13.0,,0.0,
1282,Ventura,131,-118.96,34.366111,https://www.fire.ca.gov/incidents/2019/7/14/south-fire/,2019-07-15,2019-07-14,POINT (-118.96 34.366111),2385,77.0,,Ventura,2019-07-14,0.205,,0.02666666666666667,99.0,78.5,654.0,0.0,,,60.0,71.0,65.0,,0.0,
1283,Stanislaus,202,-120.84372,37.944751,https://www.fire.ca.gov/incidents/2019/7/15/milton-fire/,2019-07-16,2019-07-15,POINT (-120.84372 37.944751),2386,95.0,,Stanislaus,2019-07-15,0.3,,0.0,84.66666666666667,78.0,705.0,0.0,,,59.4,75.0,30.33333333333333,,0.0,
1284,Santa Clara,47,-121.76444444,37.32555556,https://www.fire.ca.gov/incidents/2019/7/15/aborn-fire/,2019-07-15,2019-07-15,POINT (-121.76444444 37.32555556),2386,88.33333333333331,,Santa Clara,2019-07-15,,,0.0,,,728.0,,,,57.0,,,,,
1285,Madera,213,-119.934167,37.016944,https://www.fire.ca.gov/incidents/2019/7/15/madera-fire/,2019-07-16,2019-07-15,POINT (-119.934167 37.016944),2386,97.0,,Madera,2019-07-15,,,0.0,,,,,,,64.0,,,,,
1286,Riverside,81,-116.7884,33.514658000000004,https://www.fire.ca.gov/incidents/2019/7/16/meadow-fire/,2019-07-17,2019-07-16,POINT (-116.7884 33.514658),2387,103.07692307692308,,Riverside,2019-07-16,0.31142857142857144,,0.0,61.875,82.1111111111111,698.6666666666665,0.0,,,70.0,78.66666666666667,15.375,,0.0,
1288,Modoc,128,-120.306,41.909,https://www.fire.ca.gov/incidents/2019/7/17/goose-2-fire/,2019-07-20,2019-07-17,POINT (-120.306 41.909),2388,86.66666666666669,,Modoc,2019-07-17,,,0.013333333333333334,,70.0,621.0,,,,49.0,66.0,,,,
1289,San Diego,25,-116.839743,32.794768,https://www.fire.ca.gov/incidents/2019/7/17/vista-fire/,2019-07-18,2019-07-17,POINT (-116.839743 32.794768),2388,79.66666666666667,,San Diego,2019-07-17,,,0.01,,,561.0,,,,60.66666666666666,,,,,
1290,Stanislaus,35,-121.371276,37.420988,https://www.fire.ca.gov/incidents/2019/7/18/rains-fire/,2019-07-18,2019-07-18,POINT (-121.371276 37.420988),2389,94.2,,Stanislaus,2019-07-18,0.2733333333333334,,0.0,91.0,78.0,687.0,0.0,,,60.2,74.33333333333333,32.333333333333336,,0.0,
1291,Calaveras,27,-120.78068,38.115224,https://www.fire.ca.gov/incidents/2019/7/18/whiskey-fire/,2019-07-20,2019-07-18,POINT (-120.78068 38.115224),2389,93.66666666666669,,Calaveras,2019-07-18,,,0.0,83.0,,,,,,63.0,,,,,
1304,Modoc,14217,-121.260305,41.79591,https://www.fire.ca.gov/incidents/2019/7/28/tucker-fire/,2019-08-11,2019-07-28,POINT (-121.260305 41.79591),2399,91.0,,Modoc,2019-07-28,0.23,,0.0,88.0,71.0,623.0,0.0,,,49.66666666666666,68.0,24.0,,0.0,
1306,Santa Barbara,100,-119.94974,34.665699,https://www.fire.ca.gov/incidents/2019/7/28/range-fire/,2019-08-05,2019-07-28,POINT (-119.94974 34.665699),2399,82.375,,Santa Barbara,2019-07-28,0.26,,0.0,86.75,86.0,697.8,0.0,,,55.875,78.6,31.5,,0.0,
1308,Monterey,280,-121.466944,36.008889,https://www.fire.ca.gov/incidents/2019/7/30/mill-fire/,2019-08-12,2019-07-30,POINT (-121.466944 36.008889),2401,71.0909090909091,,Monterey,2019-07-30,0.19000000000000006,,0.0,96.0,68.5,560.875,0.0,,,53.90909090909091,66.75,67.83333333333333,,0.0,
1309,El Dorado,13,-120.75664,38.757636,https://www.fire.ca.gov/incidents/2019/7/30/carson-fire/,2019-07-31,2019-07-30,POINT (-120.75664 38.757636),2401,90.83333333333331,,El Dorado,2019-07-30,0.28,,0.0,59.33333333333334,73.5,716.5,0.0,,,64.33333333333333,71.0,18.0,,0.0,
1311,San Diego,448,-117.026667,32.575556,https://www.fire.ca.gov/incidents/2019/8/1/caliente-fire/,2019-08-03,2019-08-01,POINT (-117.026667 32.575556),2403,85.71428571428571,,San Diego,2019-08-01,0.21666666666666665,,0.0014285714285714286,85.4,80.66666666666667,596.4,0.0,,,64.57142857142857,76.33333333333333,58.4,,0.0,
1312,Sacramento,84,-121.123611,38.3525,https://www.fire.ca.gov/incidents/2019/8/2/browns-fire/,2019-08-02,2019-08-02,POINT (-121.123611 38.3525),2404,94.16666666666669,,Sacramento,2019-08-02,0.2433333333333333,,0.0,86.0,77.5,668.5,0.0,,,60.66666666666666,72.0,28.5,,0.0,
1313,Sacramento,50,-121.114095,38.622058,https://www.fire.ca.gov/incidents/2019/8/2/prairie-fire/,2019-08-02,2019-08-02,POINT (-121.114095 38.622058),2404,94.16666666666669,,Sacramento,2019-08-02,0.2433333333333333,,0.0,86.0,77.5,668.5,0.0,,,60.66666666666666,72.0,28.5,,0.0,
1314,Modoc,103,-120.23976,41.43783,https://www.fire.ca.gov/incidents/2019/8/2/meadow-fire-not-a-cal-fire-incident/,2019-08-02,2019-08-02,POINT (-120.23976 41.43783),2404,87.66666666666669,,Modoc,2019-08-02,0.25,,0.0,85.0,72.0,717.0,0.0,,,47.66666666666666,66.0,18.0,,0.0,
1315,Contra Costa,757,-121.872941,37.908362,https://www.fire.ca.gov/incidents/2019/8/3/marsh-complex/,2019-08-06,2019-08-03,POINT (-121.872941 37.908362),2405,90.0,,Contra Costa,2019-08-03,0.25666666666666665,,0.0,94.33333333333331,75.33333333333333,672.0,0.0,,,57.2,69.66666666666667,30.0,,0.0,
1316,Los Angeles,156,-118.752395,34.677864,https://www.fire.ca.gov/incidents/2019/8/3/five-fire/,2019-08-05,2019-08-03,POINT (-118.752395 34.677864),2405,89.57142857142857,,Los Angeles,2019-08-03,0.25166666666666665,,0.0,80.71428571428571,76.0,656.1428571428571,0.0,,,61.28571428571429,73.71428571428571,38.0,,0.0,
1317,San Bernardino,26,-116.4449,34.202883,https://www.fire.ca.gov/incidents/2019/8/3/la-barisa-fire/,2019-08-04,2019-08-03,POINT (-116.4449 34.202883),2405,102.375,,San Bernardino,2019-08-03,0.275,,0.00375,58.0,73.5,654.75,0.0,,,70.625,69.5,12.5,,0.0,
1319,Kern,29,-118.623651,35.28737299999999,https://www.fire.ca.gov/incidents/2019/8/5/caliente-fire/,2019-08-06,2019-08-05,POINT (-118.623651 35.287373),2407,99.85714285714286,,Kern,2019-08-05,0.2866666666666667,,0.0,63.33333333333334,85.8,651.6,0.0,,,68.71428571428571,82.6,23.66666666666667,,0.0,
1320,Riverside,94,-117.333728,33.740219,https://www.fire.ca.gov/incidents/2019/8/5/toro-fire/,2019-08-06,2019-08-05,POINT (-117.333728 33.740219),2407,108.6153846153846,,Riverside,2019-08-05,0.3,,0.01,59.85714285714285,84.33333333333333,644.7777777777778,0.0,,,72.30769230769229,81.0,14.285714285714285,,0.0,
1324,Lake,20,-122.7751,38.99174,https://www.fire.ca.gov/incidents/2019/8/8/golf-fire/,2019-08-11,2019-08-08,POINT (-122.7751 38.99174),2410,83.33333333333333,,Lake,2019-08-08,0.27,,0.0,87.33333333333331,,602.0,,,,55.0,,,,,
1325,Tuolumne,21,-120.420058,37.949747,https://www.fire.ca.gov/incidents/2019/8/8/preston-fire/,2019-08-08,2019-08-08,POINT (-120.420058 37.949747),2410,90.5,,Tuolumne,2019-08-08,,,0.005,,,,,,,57.0,,,,,
1326,Lassen,1020,-120.275298,40.943799,https://www.fire.ca.gov/incidents/2019/8/8/w1-mcdonald-fire/,2019-08-11,2019-08-08,POINT (-120.275298 40.943799),2410,88.0,,Lassen,2019-08-08,,,0.02,,70.0,608.0,,,,50.0,65.0,,,,
1329,Yolo,33,-121.423281,39.171091,https://www.fire.ca.gov/incidents/2019/8/10/heavy-range-fire/,2019-08-10,2019-08-10,POINT (-121.423281 39.171091),2412,84.5,,Yolo,2019-08-10,0.235,0.43,0.0,89.0,85.2,628.8333333333334,0.0,,,63.0,77.0,36.0,,0.0,
1330,Riverside,20,-117.004667,33.909792,https://www.fire.ca.gov/incidents/2019/8/12/radio-fire/,2019-08-12,2019-08-12,POINT (-117.004667 33.909792),2414,98.84615384615385,,Riverside,2019-08-12,0.26833333333333337,,0.0009090909090909092,72.71428571428571,81.77777777777777,641.8888888888888,0.0,,,66.84615384615384,78.8888888888889,23.142857142857146,,0.0,
1331,Shasta,46,-122.54364,40.46968,https://www.fire.ca.gov/incidents/2019/8/12/lower-fire/,2019-08-13,2019-08-12,POINT (-122.54364 40.46968),2414,90.4,,Shasta,2019-08-12,0.235,0.28,0.0,94.5,71.5,672.5,0.0,,,52.4,69.5,19.0,,0.0,
1332,Mendocino,225,-123.195306,39.005262,https://www.fire.ca.gov/incidents/2019/8/12/moose-fire/,2019-08-17,2019-08-12,POINT (-123.195306 39.005262),2414,93.66666666666669,,Mendocino,2019-08-12,0.25,,0.055,88.0,72.0,626.5,0.0,,,50.8,69.0,30.0,,0.0,
1334,Solano,81,-121.969167,38.455,https://www.fire.ca.gov/incidents/2019/8/13/timm-fire/,2019-08-13,2019-08-13,POINT (-121.969167 38.455),2415,96.25,,Solano,2019-08-13,0.235,,0.0,87.0,73.33333333333333,663.0,0.0,,,58.0,70.33333333333333,22.0,,0.0,
1335,El Dorado,16,-120.890556,38.703889,https://www.fire.ca.gov/incidents/2019/8/14/greenstone-fire/,2019-08-14,2019-08-14,POINT (-120.890556 38.703889),2416,98.66666666666669,,El Dorado,2019-08-14,0.28,,0.0,46.66666666666666,72.0,659.0,0.0,,,70.33333333333333,69.5,19.5,,0.0,
1336,Colusa,20,-122.309167,39.088333,https://www.fire.ca.gov/incidents/2019/8/14/spring-fire/,2019-08-14,2019-08-14,POINT (-122.309167 39.088333),2416,95.0,,Colusa,2019-08-14,0.24,,0.0,80.0,,662.0,,,,57.0,,,,,
1338,Shasta,156,-122.159393,40.484329,https://www.fire.ca.gov/incidents/2019/8/15/cottage-fire/,2019-08-17,2019-08-15,POINT (-122.159393 40.484329),2417,94.0,,Shasta,2019-08-15,0.255,0.28,0.006,83.0,73.0,652.5,0.0,,,55.6,71.0,21.0,,0.0,
1340,San Diego,80,-116.760465,32.57394,https://www.fire.ca.gov/incidents/2019/8/15/border-9-fire/,2019-08-16,2019-08-15,POINT (-116.760465 32.57394),2417,85.0,,San Diego,2019-08-15,0.22,,0.0,86.5,79.33333333333333,643.2,0.0,,,64.42857142857143,74.83333333333333,48.66666666666666,,0.0,
1341,El Dorado,35,-120.826165,38.652475,https://www.fire.ca.gov/incidents/2019/8/15/patterson-fire/,2019-08-16,2019-08-15,POINT (-120.826165 38.652475),2417,100.33333333333331,,El Dorado,2019-08-15,0.29000000000000004,,0.0,43.33333333333334,72.5,654.5,0.0,,,72.33333333333333,70.0,18.5,,0.0,
1344,Alameda,139,-121.55867,37.71734,https://www.fire.ca.gov/incidents/2019/8/21/patterson-fire/,2019-08-21,2019-08-21,POINT (-121.55867 37.71734),2423,87.0,,Alameda,2019-08-21,0.21,,0.0075,93.0,74.0,617.5,0.0,,,54.75,71.0,41.0,,0.0,
1345,Shasta,600,-122.241944,40.715556,https://www.fire.ca.gov/incidents/2019/8/22/mountain-fire/,2019-08-26,2019-08-22,POINT (-122.241944 40.715556),2424,90.8,,Shasta,2019-08-22,0.245,0.25,0.004,77.0,71.5,619.5,0.0,,,54.2,70.0,22.5,,0.0,
1346,Riverside,34,-116.857817,33.4506,https://www.fire.ca.gov/incidents/2019/8/22/yucca-fire/,2019-08-23,2019-08-22,POINT (-116.857817 33.4506),2424,101.07692307692308,,Riverside,2019-08-22,0.266,,0.0,70.66666666666667,81.33333333333333,628.4444444444445,0.0,,,67.07692307692308,78.33333333333333,20.83333333333333,,0.0,
1347,Lassen,131,-120.544,40.562,https://www.fire.ca.gov/incidents/2019/8/24/horse-fire/,2019-08-27,2019-08-24,POINT (-120.544 40.562),2426,95.0,,Lassen,2019-08-24,0.27,,0.0,71.0,81.0,628.0,0.0,,,54.0,72.0,15.0,,0.0,
1348,Lassen,2438,-120.029722,39.892222,https://www.fire.ca.gov/incidents/2019/8/24/long-valley-fire/,2019-08-27,2019-08-24,POINT (-120.029722 39.892222),2426,95.0,,Lassen,2019-08-24,0.27,,0.0,71.0,81.0,628.0,0.0,,,54.0,72.0,15.0,,0.0,
1349,Riverside,80,-117.487578,33.77777348,https://www.fire.ca.gov/incidents/2019/8/25/ivy-fire/,2019-08-25,2019-08-25,POINT (-117.487578 33.77777348),2427,100.46153846153848,,Riverside,2019-08-25,0.2483333333333333,,0.003636363636363637,79.0,82.8888888888889,578.1111111111112,0.0,,,74.0,79.8888888888889,24.857142857142854,,0.0,
1351,San Diego,25,-116.873955,32.557546,https://www.fire.ca.gov/incidents/2019/8/25/border-10-fire/,2019-08-28,2019-08-25,POINT (-116.873955 32.557546),2427,84.57142857142857,,San Diego,2019-08-25,0.22166666666666665,,0.0014285714285714286,93.2,79.66666666666667,587.5,0.0,,,64.71428571428571,75.5,39.2,,0.0,
1352,Riverside,12,-116.914799,33.463991,https://www.fire.ca.gov/incidents/2019/8/27/sage-fire/,2019-08-27,2019-08-27,POINT (-116.914799 33.463991),2429,101.6153846153846,,Riverside,2019-08-27,0.26,,0.0018181818181818184,72.625,81.8888888888889,594.1111111111112,0.0,,,71.23076923076924,78.55555555555556,24.625,,0.0,
1353,Lassen,3380,-120.581,40.593,https://www.fire.ca.gov/incidents/2019/8/28/r-1-fire/,2019-09-04,2019-08-28,POINT (-120.581 40.593),2430,93.0,,Lassen,2019-08-28,0.22,,0.02,70.0,81.0,536.0,0.0,,,54.0,73.0,19.0,,0.0,
